Year,Sector,Subsector,Organization,Property Name,Primary Property Type - Self Selected,Portfolio Manager Property ID,Portfolio Manager Parent Property ID,Parent Property Name,Year Ending,Address,City,Postal Code,Property GFA - Self-Reported (m²),Number of Buildings,Custom Property ID 1 - Name,Custom Property ID 1 - Value,Custom Property ID 2 - Name,Custom Property ID 2 - Value,Custom Property ID 3 - Name,Custom Property ID 3 - Value,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (GJ),Natural Gas Use (therms),Natural Gas Use (GJ),Fuel Oil #1 Use (GJ),Fuel Oil #2 Use (GJ),Fuel Oil #4 Use (GJ),Fuel Oil #5 & 6 Use (GJ),Diesel Use (GJ),Kerosene Use (GJ),Propane Use (GJ),District Steam Use (GJ),District Hot Water Use (GJ),District Chilled Water Use (GJ),Wood Use (GJ),Site Energy Use (GJ),Source Energy Use (GJ),Site EUI (GJ/m²),Site EUI (ekWh/sqft),Source EUI (GJ/m²),Source EUI (ekWh/sqft),Weather Normalized Site Energy Use (GJ),Weather Normalized Source Energy Use (GJ),Weather Normalized Site EUI (GJ/m²),Weather Normalized Site EUI (ekWh/sqft),Weather Normalized Source EUI (GJ/m²),Weather Normalized Source EUI (ekWh/sqft),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Total (Location-Based) GHG Emissions Intensity (kgCO2e/m²),Drinking Water Treatment & Distribution - Average Flow (m³PD),Wastewater Treatment Plant - Average Influent Flow (m³PD),Address 2,List of All Property Use Types (GFA) (m²),Largest Property Use Type,Report Submission Date,Data Quality Checker Run?,Data Quality Checker - Date Run
2023,Municipal,Municipality,County of Grey,888 Alpha-#2,Single-Family Home,27516706,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#2 888 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,13339.5,48,471.8,49.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,97.8,140.6,1.5,38.70967742,2.16,55.74193548,105.2,149.4,1.62,41.80645161,2.3,59.35483871,2.9,44.2,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,888 Alpha-#3,Single-Family Home,27516707,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#3 888 Alpha Street,Owen Sound,N4K 3Z5,74.3,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,3285.3,11.8,310.7,32.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,44.6,56.4,0.6,15.48387097,0.76,19.61290323,51,63.2,0.69,17.80645161,0.85,21.93548387,1.7,23.4,Not Available,Not Available,Not Available,Single-Family Home (74.3),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,888 Alpha-#4,Single-Family Home,27516708,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#4 888 Alpha Street,Owen Sound,N4K 3Z5,74.3,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,12011,43.2,577.3,60.9,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,104.2,143.7,1.4,36.12903226,1.93,49.80645161,110.8,150.7,1.49,38.4516129,2.03,52.38709677,3.4,45.7,Not Available,Not Available,Not Available,Single-Family Home (74.3),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#1,Single-Family Home,27516709,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#1 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,5550.1,20,332.2,35.1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,55,73.7,0.85,21.93548387,1.13,29.16129032,57.7,76.4,0.89,22.96774194,1.17,30.19354839,1.9,29.5,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#2,Single-Family Home,27516710,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#2 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,10887.8,39.2,465,49.1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,88.3,123.7,1.36,35.09677419,1.9,49.03225806,92.9,128,1.43,36.90322581,1.97,50.83870968,2.8,42.6,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#3,Single-Family Home,27516711,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#3 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,7742.1,27.9,496.7,52.4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,80.3,106.6,1.23,31.74193548,1.64,42.32258065,85.7,112.3,1.32,34.06451613,1.73,44.64516129,2.9,43.8,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#4,Single-Family Home,27516712,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#4 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,8900.1,32,526.4,55.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,87.6,117.5,1.35,34.83870968,1.81,46.70967742,93.1,123.4,1.43,36.90322581,1.9,49.03225806,3,46.8,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#5,Single-Family Home,27516713,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#5 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,2381.6,8.6,368,38.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,47.4,56.8,0.73,18.83870968,0.87,22.4516129,52.7,62.4,0.81,20.90322581,0.96,24.77419355,2,31,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#6,Single-Family Home,27516714,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#6 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,8157.9,29.4,429.8,45.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,74.7,101.8,1.15,29.67741935,1.57,40.51612903,79.5,106.5,1.22,31.48387097,1.64,42.32258065,2.5,38.6,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#7,Single-Family Home,27516715,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#7 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,6388.5,23,495.8,52.3,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,75.3,97.5,1.16,29.93548387,1.5,38.70967742,82.1,104.7,1.26,32.51612903,1.61,41.5483871,2.8,43.2,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#8,Single-Family Home,27516716,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#8 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,4798.9,17.3,468.9,49.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,66.7,84.1,1.03,26.58064516,1.29,33.29032258,71.7,89.3,1.1,28.38709677,1.37,35.35483871,2.6,40.3,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#9,Single-Family Home,27516717,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#9 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,13737,49.5,240.8,25.4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,74.9,117.4,1.15,29.67741935,1.81,46.70967742,74.6,115.8,1.15,29.67741935,1.78,45.93548387,1.7,25.6,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,890 Alpha-#10,Single-Family Home,27516718,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#10 890 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,8169.1,29.4,595.5,62.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,92.2,120.4,1.42,36.64516129,1.85,47.74193548,100.6,129.2,1.55,40,1.99,51.35483871,3.4,52.1,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#1,Single-Family Home,27516719,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#1 892 Alpha Street,Owen Sound,N4K 3Z5,55.7,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,2974.9,10.7,519.8,54.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,65.5,77.7,1.18,30.4516129,1.39,35.87096774,72.6,85.2,1.3,33.5483871,1.53,39.48387097,2.8,51,Not Available,Not Available,Not Available,Single-Family Home (55.7),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#2,Single-Family Home,27516720,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#2 892 Alpha Street,Owen Sound,N4K 3Z5,55.7,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,1183.3,4.3,296,31.2,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,35.5,40.9,0.64,16.51612903,0.73,18.83870968,39.7,45.4,0.71,18.32258065,0.81,20.90322581,1.6,28.8,Not Available,Not Available,Not Available,Single-Family Home (55.7),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#3,Single-Family Home,27516721,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#3 892 Alpha Street,Owen Sound,N4K 3Z5,55.7,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,5048.9,18.2,500.4,52.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,71,89.2,1.27,32.77419355,1.6,41.29032258,76.7,95.3,1.38,35.61290323,1.71,44.12903226,2.8,50.2,Not Available,Not Available,Not Available,Single-Family Home (55.7),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#4,Single-Family Home,27516722,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#4 892 Alpha Street,Owen Sound,N4K 3Z5,55.7,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,8343.4,30,328.2,34.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,64.7,91.7,1.16,29.93548387,1.64,42.32258065,67.6,94.6,1.21,31.22580645,1.7,43.87096774,2,35.4,Not Available,Not Available,Not Available,Single-Family Home (55.7),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#5,Single-Family Home,27516723,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#5 892 Alpha Street,Owen Sound,N4K 3Z5,74.3,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,14059.7,50.6,604.2,63.7,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,114.4,160.2,1.54,39.74193548,2.16,55.74193548,119.4,165.6,1.61,41.5483871,2.23,57.5483871,3.6,48.4,Not Available,Not Available,Not Available,Single-Family Home (74.3),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#6,Single-Family Home,27516724,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#6 892 Alpha Street,Owen Sound,N4K 3Z5,74.3,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,11466.3,41.3,404.8,42.7,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,84,120.8,1.13,29.16129032,1.63,42.06451613,88.7,125,1.19,30.70967742,1.68,43.35483871,2.5,33.2,Not Available,Not Available,Not Available,Single-Family Home (74.3),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#7,Single-Family Home,27516725,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#7 892 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,15243.2,54.9,800.1,84.4,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,139.3,189.9,2.14,55.22580645,2.92,75.35483871,147.1,198.2,2.26,58.32258065,3.05,78.70967742,4.7,71.8,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,892 Alpha-#8,Single-Family Home,27516726,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#8 892 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,20001.1,72,625.3,66,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,138,201.7,2.12,54.70967742,3.1,80,136.2,198.4,2.09,53.93548387,3.05,78.70967742,3.9,59.6,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,894 Alpha-#1,Single-Family Home,27516727,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#1 894 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,7011.8,25.2,626.3,66.1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,91.3,116.2,1.4,36.12903226,1.79,46.19354839,98.6,123.3,1.52,39.22580645,1.9,49.03225806,3.5,54.1,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,894 Alpha-#2,Single-Family Home,27516728,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#2 894 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,9179.4,33,423,44.6,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,77.7,107.8,1.19,30.70967742,1.66,42.83870968,80.7,110.4,1.24,32,1.7,43.87096774,2.5,38.5,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,894 Alpha-#3,Single-Family Home,27516729,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#3 894 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,7709.6,27.8,386.5,40.8,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,68.5,94,1.05,27.09677419,1.45,37.41935484,72.2,97.2,1.11,28.64516129,1.49,38.4516129,2.3,34.8,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,894 Alpha-#4,Single-Family Home,27516730,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#4 894 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,3231.1,11.6,246,26,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,37.6,48.8,0.58,14.96774194,0.75,19.35483871,40.9,52.3,0.63,16.25806452,0.8,20.64516129,1.4,21.5,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
2023,Municipal,Municipality,County of Grey,894 Alpha-#5,Single-Family Home,27516731,Not Applicable: Standalone Property,Not Applicable: Standalone Property,12/31/2023,#5 894 Alpha Street,Owen Sound,N4K 3Z5,65,1,Organization,County of Grey,SubSector,Municipality,Weekly Average Hours,168,6757.4,24.3,379.9,40.1,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,64.4,87,0.99,25.5483871,1.34,34.58064516,63.9,86.1,0.98,25.29032258,1.32,34.06451613,2.2,33.9,Not Available,Not Available,Not Available,Single-Family Home (65.0),Single-Family Home,6/24/24 9:52 AM,No,Not Available
